,symbol,open,high,low,close,volume
2021-04-20,BINANCE:XLMDOWNUSDT,0.003238,0.004,0.003115,0.00381,70062.4278
2021-04-21,BINANCE:XLMDOWNUSDT,0.003832,0.004607,0.00347,0.004455,163459.7929
2021-04-22,BINANCE:XLMDOWNUSDT,0.004458,0.006902,0.003686,0.003713,312107.1049
2021-04-23,BINANCE:XLMDOWNUSDT,0.003717,0.004444,0.003507,0.00422,355595.3524
2021-04-24,BINANCE:XLMDOWNUSDT,0.004192,0.004686,0.003805,0.004372,152190.6384
2021-04-25,BINANCE:XLMDOWNUSDT,0.004371,0.004407,0.003039,0.00304,178539.3601
2021-04-26,BINANCE:XLMDOWNUSDT,0.003069,0.003224,0.002478,0.002692,250747.8164
2021-04-27,BINANCE:XLMDOWNUSDT,0.002679,0.003179,0.0025,0.00286,216543.1788
2021-04-28,BINANCE:XLMDOWNUSDT,0.002869,0.003192,0.002698,0.002958,139004.0046
2021-04-29,BINANCE:XLMDOWNUSDT,0.002968,0.003055,0.00227,0.002402,323971.7725
2021-04-30,BINANCE:XLMDOWNUSDT,0.002406,0.0026,0.00232,0.00232,99853.6631
2021-05-01,BINANCE:XLMDOWNUSDT,0.002319,0.00263,0.00213,0.002174,264570.4364
2021-05-02,BINANCE:XLMDOWNUSDT,0.002173,0.002333,0.002,0.002226,255752.6231
2021-05-03,BINANCE:XLMDOWNUSDT,0.002241,0.002826,0.0022,0.002723,228131.7968
2021-05-04,BINANCE:XLMDOWNUSDT,0.002751,0.002803,0.001732,0.001732,363290.9535
2021-05-05,BINANCE:XLMDOWNUSDT,0.00173,0.001752,0.001233,0.001429,825956.3964
2021-05-06,BINANCE:XLMDOWNUSDT,0.00142,0.001645,0.001247,0.001534,404271.4562
2021-05-07,BINANCE:XLMDOWNUSDT,0.001521,0.001658,0.001477,0.001607,185421.6148
2021-05-08,BINANCE:XLMDOWNUSDT,0.001607,0.001833,0.001399,0.001436,429863.5584
2021-05-09,BINANCE:XLMDOWNUSDT,0.001428,0.00144,0.00081,0.001057,4146649.1179
2021-05-10,BINANCE:XLMDOWNUSDT,0.001074,0.00122,0.000735,0.000753,1382570.2512
2021-05-11,BINANCE:XLMDOWNUSDT,0.000755,0.001268,0.00074,0.00119,896221.6719
2021-05-12,BINANCE:XLMDOWNUSDT,0.001186,0.001493,0.000848,0.000877,952568.9825
2021-05-13,BINANCE:XLMDOWNUSDT,0.000868,0.000901,0.000712,0.000766,1511186.7429
2021-05-14,BINANCE:XLMDOWNUSDT,0.000765,0.00081,0.00057,0.000675,1472724.7191
2021-05-15,BINANCE:XLMDOWNUSDT,0.00067,0.00071,0.000489,0.000614,2563695.1899
2021-05-16,BINANCE:XLMDOWNUSDT,0.000611,0.000823,0.00059,0.000754,1298338.5216
2021-05-17,BINANCE:XLMDOWNUSDT,0.000763,0.000799,0.000607,0.000727,946439.5619
2021-05-18,BINANCE:XLMDOWNUSDT,0.000727,0.006,0.000293,0.000586,2869414.1945
2021-05-19,BINANCE:XLMDOWNUSDT,0.000585,0.000748,0.000332,0.000405,1543587.5768
2021-05-20,BINANCE:XLMDOWNUSDT,0.000398,0.000707,0.000371,0.000509,1257699.653
