,symbol,open,high,low,close,volume
2021-02-26,COINBASE:COMPUSD,398.23,432.03,390.0,399.58,17.3086
2021-02-27,COINBASE:COMPUSD,399.68,410.6,347.65,406.11,29.3396
2021-02-28,COINBASE:COMPUSD,405.67,500.0,405.55,494.08,56.1376
2021-03-01,COINBASE:COMPUSD,494.12,535.87,478.67,500.0,56.13
2021-03-02,COINBASE:COMPUSD,500.0,517.77,489.0,492.0,20.2957
2021-03-03,COINBASE:COMPUSD,492.0,502.97,455.42,469.7,19.7059
2021-03-04,COINBASE:COMPUSD,469.85,485.0,443.99,475.46,13.1617
2021-03-05,COINBASE:COMPUSD,475.55,514.07,468.3,491.66,19.4692
2021-03-06,COINBASE:COMPUSD,492.47,495.7,470.0,490.99,12.4278
2021-03-07,COINBASE:COMPUSD,490.98,491.45,462.32,477.0,18.4709
2021-03-08,COINBASE:COMPUSD,477.14,504.5,470.6,501.77,19.8062
2021-03-09,COINBASE:COMPUSD,501.54,505.1,449.78,461.64,22.9712
2021-03-10,COINBASE:COMPUSD,461.28,478.02,450.25,465.33,14.6492
2021-03-11,COINBASE:COMPUSD,465.33,468.03,427.62,433.58,18.4442
2021-03-12,COINBASE:COMPUSD,433.58,468.86,412.82,465.15,23.0604
2021-03-13,COINBASE:COMPUSD,465.49,470.0,435.61,438.0,8.3751
2021-03-14,COINBASE:COMPUSD,438.26,451.64,420.0,431.65,9.8026
2021-03-15,COINBASE:COMPUSD,431.78,442.41,416.72,431.8,7.4769
2021-03-16,COINBASE:COMPUSD,432.06,440.0,419.31,435.48,9.6248
2021-03-17,COINBASE:COMPUSD,435.94,451.56,428.61,428.69,16.3931
2021-03-18,COINBASE:COMPUSD,429.03,444.46,421.0,443.26,9.5885
2021-03-19,COINBASE:COMPUSD,443.32,446.85,409.97,412.21,38.992
2021-03-20,COINBASE:COMPUSD,412.21,428.5,400.12,403.66,40.5549
2021-03-21,COINBASE:COMPUSD,403.73,423.04,373.86,378.63,41.9416
2021-03-22,COINBASE:COMPUSD,379.02,394.87,359.4,359.4,18.4253
2021-03-23,COINBASE:COMPUSD,359.42,386.94,333.39,344.71,19.7706
2021-03-24,COINBASE:COMPUSD,345.13,369.13,330.26,360.62,29.2314
2021-03-25,COINBASE:COMPUSD,360.61,378.52,360.4,369.52,37.8194
2021-03-26,COINBASE:COMPUSD,369.36,373.76,350.99,363.17,37.5276
2021-03-27,COINBASE:COMPUSD,363.13,372.45,355.29,361.81,11.3682
2021-03-28,COINBASE:COMPUSD,362.03,410.75,357.39,409.98,28.756
2021-03-29,COINBASE:COMPUSD,409.93,422.05,398.79,402.4,16.7846
2021-03-30,COINBASE:COMPUSD,402.4,405.06,382.24,399.23,11.0085
2021-03-31,COINBASE:COMPUSD,399.4,464.0,399.39,450.11,48.7416
2021-04-01,COINBASE:COMPUSD,450.06,492.18,445.7,486.04,17.7991
2021-04-02,COINBASE:COMPUSD,486.28,499.96,464.74,479.14,23.2352
2021-04-03,COINBASE:COMPUSD,479.0,562.65,470.58,548.11,44.165
2021-04-04,COINBASE:COMPUSD,548.17,555.82,503.06,512.44,43.2999
2021-04-05,COINBASE:COMPUSD,512.97,526.48,475.77,482.06,35.0519
2021-04-06,COINBASE:COMPUSD,482.11,495.0,435.07,441.66,49.2561
2021-04-07,COINBASE:COMPUSD,441.57,477.58,437.67,456.06,28.5551
2021-04-08,COINBASE:COMPUSD,455.94,467.58,447.0,453.68,35.2893
2021-04-09,COINBASE:COMPUSD,454.09,461.12,435.0,450.82,30.9392
2021-04-10,COINBASE:COMPUSD,451.03,462.02,438.03,458.22,25.7739
2021-04-11,COINBASE:COMPUSD,458.68,470.93,435.0,463.76,34.7761
2021-04-12,COINBASE:COMPUSD,463.81,487.12,444.34,485.0,30.9093
2021-04-13,COINBASE:COMPUSD,485.0,497.0,449.63,485.97,32.521
2021-04-14,COINBASE:COMPUSD,485.74,596.0,474.64,562.52,58.9889
2021-04-15,COINBASE:COMPUSD,562.86,612.48,541.54,564.16,60.3698
2021-04-16,COINBASE:COMPUSD,564.39,595.0,533.79,536.1,20.6088
2021-04-17,COINBASE:COMPUSD,536.78,539.73,420.0,488.7,52.9696
2021-04-18,COINBASE:COMPUSD,488.98,516.77,431.19,478.16,52.7264
2021-04-19,COINBASE:COMPUSD,477.93,499.0,424.17,485.39,60.4765
2021-04-20,COINBASE:COMPUSD,485.14,508.42,445.29,492.61,28.5368
2021-04-21,COINBASE:COMPUSD,492.81,596.57,488.33,528.37,74.2716
2021-04-22,COINBASE:COMPUSD,528.05,646.2,445.0,624.18,110.8179
2021-04-23,COINBASE:COMPUSD,624.18,662.53,545.0,568.94,58.5842
2021-04-24,COINBASE:COMPUSD,569.25,593.55,524.88,554.09,30.8894
2021-04-25,COINBASE:COMPUSD,554.15,670.0,551.06,642.43,43.4089
2021-04-26,COINBASE:COMPUSD,641.64,689.0,635.51,659.1,31.1201
2021-04-27,COINBASE:COMPUSD,659.14,681.95,607.46,647.35,24.8597
2021-04-28,COINBASE:COMPUSD,647.52,684.99,630.0,643.31,20.8642
2021-04-29,COINBASE:COMPUSD,643.32,744.63,636.83,743.54,38.2601
2021-04-30,COINBASE:COMPUSD,743.25,832.6,723.84,803.69,54.3898
2021-05-01,COINBASE:COMPUSD,804.06,879.94,786.15,806.53,50.4075
2021-05-02,COINBASE:COMPUSD,806.42,840.0,789.53,832.25,52.5041
2021-05-03,COINBASE:COMPUSD,832.28,842.1,727.15,740.1,46.5657
2021-05-04,COINBASE:COMPUSD,740.19,790.0,730.03,787.97,27.8918
2021-05-05,COINBASE:COMPUSD,787.97,804.61,725.0,741.82,33.4368
2021-05-06,COINBASE:COMPUSD,741.27,746.8,693.4,715.37,25.0925
2021-05-07,COINBASE:COMPUSD,715.3,800.0,702.37,784.0,46.7073
2021-05-08,COINBASE:COMPUSD,784.4,786.39,734.38,771.55,24.4518
2021-05-09,COINBASE:COMPUSD,771.56,810.0,713.96,781.03,35.2143
2021-05-10,COINBASE:COMPUSD,781.08,870.0,771.78,855.02,68.2437
2021-05-11,COINBASE:COMPUSD,855.03,915.6,720.0,737.09,77.3321
2021-05-12,COINBASE:COMPUSD,736.98,810.98,694.0,767.12,58.1544
2021-05-13,COINBASE:COMPUSD,767.36,822.76,747.53,774.98,42.614
2021-05-14,COINBASE:COMPUSD,774.98,783.82,685.56,690.09,41.4625
2021-05-15,COINBASE:COMPUSD,689.61,735.96,631.22,684.29,34.0188
