,symbol,open,high,low,close,volume
2021-05-17,COINBASE:UNIUSD,33.2895,36.654,33.0008,35.0301,1114.9665
2021-05-18,COINBASE:UNIUSD,35.0105,35.5409,16.5,23.352,4243.4572
2021-05-19,COINBASE:UNIUSD,23.3723,28.5736,20.1,26.4352,2698.2008
2021-05-20,COINBASE:UNIUSD,26.3884,28.0873,18.86,21.9855,2706.1331
2021-05-21,COINBASE:UNIUSD,21.9637,22.4266,18.4106,20.3746,2412.6907
2021-05-22,COINBASE:UNIUSD,20.3776,21.3068,13.0117,16.7319,4847.579
2021-05-23,COINBASE:UNIUSD,16.7428,25.2228,16.4625,24.707,4567.0492
2021-05-24,COINBASE:UNIUSD,24.7155,26.7533,21.5607,25.145,3415.196
2021-05-25,COINBASE:UNIUSD,25.1494,29.4512,24.5726,29.44,3132.7672
2021-05-26,COINBASE:UNIUSD,29.44,30.0,26.1591,28.5568,2084.2407
2021-05-27,COINBASE:UNIUSD,28.5568,29.4249,24.9181,25.867,2895.8563
2021-05-28,COINBASE:UNIUSD,25.8827,27.5314,21.829,23.1772,2605.7
2021-05-29,COINBASE:UNIUSD,23.1964,26.5893,21.7127,25.7134,1640.4768
2021-05-30,COINBASE:UNIUSD,25.6849,28.453,23.4793,28.2615,2629.13
2021-05-31,COINBASE:UNIUSD,28.2458,29.8128,25.9626,27.404,2376.0044
2021-06-01,COINBASE:UNIUSD,27.4154,28.79,26.3351,27.6067,781.3043
2021-06-02,COINBASE:UNIUSD,27.6078,29.3864,26.9,28.681,841.5216
2021-06-03,COINBASE:UNIUSD,28.6788,28.6881,25.0136,26.4231,1394.4581
2021-06-04,COINBASE:UNIUSD,26.4237,27.6848,25.1635,25.641,1039.2256
2021-06-05,COINBASE:UNIUSD,25.641,26.4747,25.3724,25.8726,354.0532
2021-06-06,COINBASE:UNIUSD,25.8726,27.3445,23.9602,24.2865,731.9384
2021-06-07,COINBASE:UNIUSD,24.249,24.6401,20.7086,23.424,1462.5274
2021-06-08,COINBASE:UNIUSD,23.424,25.2358,22.2187,25.1168,1013.5855
2021-06-09,COINBASE:UNIUSD,25.1167,25.2706,23.0837,23.5774,416.5253
2021-06-10,COINBASE:UNIUSD,23.5818,23.8608,21.308,21.8289,482.2679
2021-06-11,COINBASE:UNIUSD,21.8225,21.9657,20.2591,21.2774,577.4193
2021-06-12,COINBASE:UNIUSD,21.3132,23.6111,20.464,23.2702,663.3303
2021-06-13,COINBASE:UNIUSD,23.2623,24.199,22.5138,24.1616,608.1266
2021-06-14,COINBASE:UNIUSD,24.1629,24.6802,23.1385,23.4157,361.8572
2021-06-15,COINBASE:UNIUSD,23.4158,23.5418,21.6433,21.8091,495.5268
2021-06-16,COINBASE:UNIUSD,21.8008,22.9356,21.42,22.1783,335.582
2021-06-17,COINBASE:UNIUSD,22.1731,22.2584,19.5645,20.3982,454.7785
2021-06-18,COINBASE:UNIUSD,20.399,20.9804,19.77,19.77,233.0696
2021-06-19,COINBASE:UNIUSD,19.7718,21.0092,18.6387,20.6957,450.6525
2021-06-20,COINBASE:UNIUSD,20.7063,20.8625,15.752,15.7983,1477.2748
2021-06-21,COINBASE:UNIUSD,15.7928,17.1283,13.9048,16.4223,2254.3721
2021-06-22,COINBASE:UNIUSD,16.4035,18.4992,15.7954,17.8106,1026.5702
2021-06-23,COINBASE:UNIUSD,17.8174,18.5578,16.6137,18.1004,539.3562
2021-06-24,COINBASE:UNIUSD,18.0962,18.3264,15.6927,15.8273,882.0699
2021-06-25,COINBASE:UNIUSD,15.8305,16.4595,15.1177,16.1248,475.3333
2021-06-26,COINBASE:UNIUSD,16.1278,17.1043,15.6322,17.1043,354.6942
2021-06-27,COINBASE:UNIUSD,17.1043,18.1362,16.8687,17.7312,414.6252
2021-06-28,COINBASE:UNIUSD,17.7339,19.2094,17.6553,18.6452,415.3111
2021-06-29,COINBASE:UNIUSD,18.6296,19.3044,17.1606,19.2801,620.8444
2021-06-30,COINBASE:UNIUSD,19.2857,19.2857,17.5579,17.7939,722.75
2021-07-01,COINBASE:UNIUSD,17.7857,18.2639,16.9368,18.2388,326.9122
2021-07-02,COINBASE:UNIUSD,18.2455,19.5421,17.7982,19.4682,382.6966
2021-07-03,COINBASE:UNIUSD,19.473,21.4876,18.9501,20.7665,938.1518
2021-07-04,COINBASE:UNIUSD,20.7582,20.8876,19.1348,20.0773,673.9826
2021-07-05,COINBASE:UNIUSD,20.0701,23.1817,20.0595,22.3731,2156.6173
2021-07-06,COINBASE:UNIUSD,22.3552,23.4498,21.68,22.2768,558.0437
2021-07-07,COINBASE:UNIUSD,22.2695,22.3332,19.97,20.3516,556.5995
2021-07-08,COINBASE:UNIUSD,20.3467,21.5981,19.7712,20.9556,619.2449
2021-07-09,COINBASE:UNIUSD,20.9861,21.5087,19.94,20.269,259.5927
2021-07-10,COINBASE:UNIUSD,20.2555,20.9281,19.9954,20.6975,200.4096
2021-07-11,COINBASE:UNIUSD,20.6987,21.4038,19.1915,19.5288,674.6734
2021-07-12,COINBASE:UNIUSD,19.5331,19.726,18.1336,18.4867,535.0613
2021-07-13,COINBASE:UNIUSD,18.494,18.5374,16.7569,17.8921,937.9082
2021-07-14,COINBASE:UNIUSD,17.8921,18.3855,16.8041,17.0505,554.5159
2021-07-15,COINBASE:UNIUSD,17.0647,17.5908,15.9297,16.3449,516.5473
2021-07-16,COINBASE:UNIUSD,16.3606,16.7315,15.9491,16.1085,297.7973
2021-07-17,COINBASE:UNIUSD,16.1116,17.1722,16.0362,16.3096,278.6749
2021-07-18,COINBASE:UNIUSD,16.3089,16.7789,15.4052,15.7385,670.1081
2021-07-19,COINBASE:UNIUSD,15.7404,15.9692,14.4033,14.5585,1517.5188
